,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
77,master,1.039998881,-3.82E-14,FALSE,slave1,0.099999371,9.76E-08,FALSE,slave2,-8.70E-08,-7.75E-08,FALSE,slave3,8.22E-10,-5.65E-07,FALSE
78,master,1.059999478,-1.95E-13,FALSE,slave1,0.100000109,9.73E-08,FALSE,slave2,1.90E-07,-7.69E-08,FALSE,slave3,5.65E-08,-5.64E-07,FALSE
79,master,1.080000354,-2.80E-13,FALSE,slave1,0.100000318,9.56E-08,FALSE,slave2,6.56E-08,-7.41E-08,FALSE,slave3,5.57E-07,-5.64E-07,FALSE
80,master,1.099999548,-2.29E-13,FALSE,slave1,0.099999733,9.62E-08,FALSE,slave2,2.32E-07,-7.72E-08,FALSE,slave3,2.86E-08,-5.65E-07,FALSE
81,master,1.120001968,-1.28E-13,FALSE,slave1,0.099999775,9.64E-08,FALSE,slave2,3.15E-07,-7.83E-08,FALSE,slave3,6.27E-07,-5.63E-07,FALSE
82,master,1.139999056,-1.91E-13,FALSE,slave1,0.099999454,9.59E-08,FALSE,slave2,2.46E-07,-7.69E-08,FALSE,slave3,-3.19E-07,-5.67E-07,FALSE
83,master,1.159999232,-2.62E-13,FALSE,slave1,0.10000029,9.62E-08,FALSE,slave2,9.53E-07,-7.83E-08,FALSE,slave3,-9.66E-08,-5.64E-07,FALSE
84,master,1.179998706,-2.81E-13,FALSE,slave1,0.100000513,9.59E-08,FALSE,slave2,-2.53E-07,-7.80E-08,FALSE,slave3,1.12E-07,-5.66E-07,FALSE
85,master,1.199998881,-1.59E-13,FALSE,slave1,0.100000318,9.62E-08,FALSE,slave2,1.35E-07,-7.69E-08,FALSE,slave3,-2.77E-07,-5.66E-07,FALSE
86,master,1.219999758,-2.42E-13,FALSE,slave1,0.100000443,9.76E-08,FALSE,slave2,-5.93E-08,-7.72E-08,FALSE,slave3,3.07E-07,-5.65E-07,FALSE
87,master,1.239999933,-1.57E-13,FALSE,slave1,0.100000067,9.45E-08,FALSE,slave2,-5.93E-08,-7.78E-08,FALSE,slave3,1.26E-07,-5.65E-07,FALSE
88,master,1.260001792,-3.28E-13,FALSE,slave1,0.100000694,9.62E-08,FALSE,slave2,5.93E-07,-7.75E-08,FALSE,slave3,-1.52E-07,-5.63E-07,FALSE
89,master,1.280001266,-2.15E-13,FALSE,slave1,0.100000318,9.67E-08,FALSE,slave2,1.49E-07,-7.67E-08,FALSE,slave3,1.54E-07,-5.63E-07,FALSE
90,master,1.299999196,-2.38E-13,FALSE,slave1,0.100000151,9.50E-08,FALSE,slave2,4.26E-07,-7.69E-08,FALSE,slave3,-5.48E-08,-5.63E-07,FALSE
