,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
76,master,1.0199998285243765,-9.711670113867672e-14,False,slave1,0.09999999734619512,7.303090636209919e-12,False,slave2,-4.338067330755119e-07,-1.4179348781972667e-11,False,slave3,3.068839849107094e-07,-6.899110955316941e-11,False
77,master,1.039997057508473,-1.1315273714528304e-13,False,slave1,0.09999967701820611,6.555333915778418e-12,False,slave2,-3.783180471421052e-07,-1.4148348893949805e-11,False,slave3,-8.199790390945802e-07,-7.148468900751587e-11,False
78,master,1.0599990567235047,-1.7883880771093383e-13,False,slave1,0.09999944025404033,5.901046785400027e-12,False,slave2,-3.089571897233953e-07,-1.4272348446044561e-11,False,slave3,5.712098794311005e-07,-6.91157885258859e-11,False
79,master,1.0800010559385362,-2.460668048156809e-13,False,slave1,0.10000010876462609,6.025672905474149e-12,False,slave2,2.3205749813664384e-07,-1.5171345198727407e-11,False,slave3,2.512364281701679e-07,-6.895993980999028e-11,False
80,master,1.0999984252235424,-1.9641677025666227e-13,False,slave1,0.10000073549330024,6.21261208558037e-12,False,slave2,-1.4249113192057322e-07,-1.4551347438253626e-11,False,slave3,-6.947720364277113e-07,-6.905344903952766e-11,False
81,master,1.1199981796240162,-1.267216906893922e-13,False,slave1,0.10000020625575318,5.464855365148869e-12,False,slave2,7.94636118165229e-08,-1.5295344750822163e-11,False,slave3,-3.7479858516591136e-07,-6.846122391912099e-11,False
82,master,1.1400005997417773,-3.3889078246947246e-13,False,slave1,0.09999924527178615,6.150299025548272e-12,False,slave2,-1.008746174698677e-07,-1.597734228733836e-11,False,slave3,-8.264891227568322e-08,-6.802484751460995e-11,False
83,master,1.1599997929386117,-4.4805918143773097e-13,False,slave1,0.10000051265643832,4.779411704756083e-12,False,slave2,2.3205749813664384e-07,-1.3528351133476024e-11,False,slave3,9.60742776617493e-07,-6.886643058045291e-11,False
84,master,1.1799989861354458,-2.3126431004033607e-13,False,slave1,0.0999998720004603,5.776420665329213e-12,False,slave2,-1.841076463721461e-07,-1.3621350797547918e-11,False,slave3,7.038186876189012e-08,-6.843005417594187e-11,False
85,master,1.1999994420404692,-3.0620193984056445e-13,False,slave1,0.09999950989055967,8.611664896963392e-12,False,slave2,-8.700244598629919e-08,-1.4210348669995529e-11,False,slave3,2.0950076061454492e-07,-6.699624598969224e-11,False
86,master,1.2199997576445825,-3.484507270118848e-13,False,slave1,0.09999934276291324,4.810568234773787e-12,False,slave2,3.291626985216234e-07,-1.368335057359695e-11,False,slave3,-1.3829646901709208e-07,-6.96145044167552e-11,False
87,master,1.2399999329477858,-1.9672515556449703e-13,False,slave1,0.09999959345438289,3.47083744400261e-12,False,slave2,-1.1474678895343621e-07,-1.4179348781972667e-11,False,slave3,-2.0785591494255212e-07,-6.836771468958362e-11,False
88,master,1.2599998276491695,-3.2131281992374403e-13,False,slave1,0.10000040123800735,6.337238205651184e-12,False,slave2,-1.2106483361562156e-06,-1.498534587058362e-11,False,slave3,9.885665549881975e-07,-6.892877006681116e-11,False
89,master,1.2800000029523728,-2.1121926503203294e-13,False,slave1,0.09999983021854868,6.274925145615777e-12,False,slave2,5.171926884938588e-08,-1.538834441489075e-11,False,slave3,3.486196524671997e-07,-6.858590289183749e-11,False
90,master,1.3000013006628552,-2.929413716043159e-13,False,slave1,0.1000002898195764,6.337238205651184e-12,False,slave2,-1.2861896043700471e-07,-1.616334161547884e-11,False,slave3,4.255809039118569e-08,-6.72144341919461e-11,False
